timestamp_utc,imbalance_price_long_eur_mwh,imbalance_price_short_eur_mwh,system_balance_mw,regulation_state,activated_reserves_mw,reserve_type
2026-01-08T16:00:00Z,5.88,73.53,-671.0,LONG,310.0,RR
2026-01-08T16:15:00Z,46.4,78.48,-223.0,LONG,149.0,aFRR
2026-01-08T16:30:00Z,68.35,130.34,335.0,SHORT,246.0,mFRR
2026-01-08T16:45:00Z,68.11,73.27,-7.0,BALANCED,0,
2026-01-08T17:00:00Z,21.61,83.49,-343.0,LONG,201.0,aFRR
2026-01-08T17:15:00Z,46.06,78.09,-148.0,LONG,112.0,RR
2026-01-08T17:30:00Z,67.6,75.88,60.0,BALANCED,0,
2026-01-08T17:45:00Z,58.51,74.58,-176.0,LONG,67.0,RR
2026-01-08T18:00:00Z,68.18,77.45,82.0,BALANCED,0,
2026-01-08T18:15:00Z,25.78,79.6,-299.0,LONG,127.0,mFRR
2026-01-08T18:30:00Z,20.42,79.69,-596.0,LONG,288.0,RR
2026-01-08T18:45:00Z,71.23,73.04,-44.0,BALANCED,0,
2026-01-08T19:00:00Z,67.75,142.1,644.0,SHORT,215.0,aFRR
2026-01-08T19:15:00Z,64.19,127.71,135.0,SHORT,105.0,mFRR
2026-01-08T19:30:00Z,70.28,73.58,-44.0,BALANCED,0,
2026-01-08T19:45:00Z,28.91,72.78,-219.0,LONG,126.0,RR
2026-01-08T20:00:00Z,69.43,85.3,157.0,SHORT,113.0,aFRR
2026-01-08T20:15:00Z,67.12,105.9,186.0,SHORT,62.0,mFRR
2026-01-08T20:30:00Z,68.44,76.54,18.0,BALANCED,0,
2026-01-08T20:45:00Z,67.84,74.01,-51.0,BALANCED,0,
2026-01-08T21:00:00Z,13.09,80.11,-397.0,LONG,304.0,aFRR
2026-01-08T21:15:00Z,44.43,72.24,-237.0,LONG,121.0,RR
2026-01-08T21:30:00Z,67.81,122.95,336.0,SHORT,139.0,mFRR
2026-01-08T21:45:00Z,70.38,78.11,-35.0,BALANCED,0,
2026-01-08T22:00:00Z,2.44,77.73,-614.0,LONG,488.0,RR
2026-01-08T22:15:00Z,40.62,79.52,-228.0,LONG,134.0,aFRR
2026-01-08T22:30:00Z,66.88,174.67,610.0,SHORT,383.0,aFRR
2026-01-08T22:45:00Z,12.07,75.27,-443.0,LONG,147.0,RR
2026-01-08T23:00:00Z,67.06,122.85,154.0,SHORT,72.0,mFRR
2026-01-08T23:15:00Z,67.65,75.33,-80.0,BALANCED,0,
2026-01-08T23:30:00Z,65.28,99.23,102.0,SHORT,62.0,aFRR
2026-01-08T23:45:00Z,40.81,77.34,-200.0,LONG,116.0,aFRR
2026-01-09T00:00:00Z,70.84,149.62,388.0,SHORT,159.0,mFRR
2026-01-09T00:15:00Z,68.27,76.17,-15.0,BALANCED,0,
2026-01-09T00:30:00Z,43.2,77.53,-280.0,LONG,198.0,mFRR
2026-01-09T00:45:00Z,66.91,76.74,69.0,BALANCED,0,
2026-01-09T01:00:00Z,17.54,77.78,-446.0,LONG,203.0,aFRR
2026-01-09T01:15:00Z,4.08,71.46,-564.0,LONG,343.0,mFRR
2026-01-09T01:30:00Z,67.73,74.87,-86.0,BALANCED,0,
2026-01-09T01:45:00Z,42.98,74.88,-202.0,LONG,111.0,mFRR
2026-01-09T02:00:00Z,66.98,74.86,-45.0,BALANCED,0,
2026-01-09T02:15:00Z,23.54,78.01,-421.0,LONG,196.0,aFRR
2026-01-09T02:30:00Z,-15.7,77.95,-617.0,LONG,203.0,RR
2026-01-09T02:45:00Z,66.42,112.25,111.0,SHORT,44.0,mFRR
2026-01-09T03:00:00Z,70.09,129.5,287.0,SHORT,129.0,RR
2026-01-09T03:15:00Z,49.34,80.96,-146.0,LONG,59.0,mFRR
2026-01-09T03:30:00Z,38.73,81.41,-242.0,LONG,105.0,aFRR
2026-01-09T03:45:00Z,67.76,144.93,555.0,SHORT,233.0,mFRR
2026-01-09T04:00:00Z,64.35,137.83,305.0,SHORT,114.0,aFRR
2026-01-09T04:15:00Z,67.61,119.18,158.0,SHORT,86.0,aFRR
2026-01-09T04:30:00Z,68.51,115.74,452.0,SHORT,230.0,aFRR
2026-01-09T04:45:00Z,26.05,78.48,-361.0,LONG,168.0,mFRR
2026-01-09T05:00:00Z,66.7,70.06,-48.0,BALANCED,0,
2026-01-09T05:15:00Z,64.66,129.31,357.0,SHORT,195.0,mFRR
2026-01-09T05:30:00Z,65.7,130.75,298.0,SHORT,122.0,mFRR
2026-01-09T05:45:00Z,68.63,74.12,37.0,BALANCED,0,
2026-01-09T06:00:00Z,47.85,78.38,-164.0,LONG,101.0,aFRR
2026-01-09T06:15:00Z,9.14,81.16,-492.0,LONG,300.0,mFRR
2026-01-09T06:30:00Z,68.24,103.83,258.0,SHORT,80.0,RR
2026-01-09T06:45:00Z,68.96,75.28,-62.0,BALANCED,0,
2026-01-09T07:00:00Z,72.95,101.18,264.0,SHORT,84.0,mFRR
2026-01-09T07:15:00Z,70.93,159.2,661.0,SHORT,218.0,RR
2026-01-09T07:30:00Z,72.26,144.37,575.0,SHORT,202.0,mFRR
2026-01-09T07:45:00Z,61.6,112.12,137.0,SHORT,56.0,aFRR
2026-01-09T08:00:00Z,45.95,75.14,-121.0,LONG,83.0,aFRR
2026-01-09T08:15:00Z,69.5,79.13,71.0,BALANCED,0,
2026-01-09T08:30:00Z,29.34,76.2,-306.0,LONG,196.0,RR
2026-01-09T08:45:00Z,19.41,80.24,-343.0,LONG,135.0,mFRR
2026-01-09T09:00:00Z,61.43,134.42,421.0,SHORT,264.0,mFRR
2026-01-09T09:15:00Z,65.65,72.04,69.0,BALANCED,0,
2026-01-09T09:30:00Z,61.25,75.46,-202.0,LONG,141.0,RR
2026-01-09T09:45:00Z,68.55,141.49,431.0,SHORT,131.0,mFRR
2026-01-09T10:00:00Z,62.93,114.49,312.0,SHORT,100.0,mFRR
2026-01-09T10:15:00Z,65.9,123.85,143.0,SHORT,64.0,RR
2026-01-09T10:30:00Z,67.62,75.85,-65.0,BALANCED,0,
2026-01-09T10:45:00Z,34.56,76.67,-225.0,LONG,124.0,mFRR
2026-01-09T11:00:00Z,15.03,75.88,-498.0,LONG,292.0,aFRR
2026-01-09T11:15:00Z,68.42,75.84,35.0,BALANCED,0,
2026-01-09T11:30:00Z,42.15,73.98,-229.0,LONG,126.0,RR
2026-01-09T11:45:00Z,69.05,75.26,-79.0,BALANCED,0,
2026-01-09T12:00:00Z,46.69,78.34,-174.0,LONG,97.0,mFRR
2026-01-09T12:15:00Z,6.7,74.31,-476.0,LONG,189.0,RR
2026-01-09T12:30:00Z,68.16,78.12,103.0,SHORT,35.0,mFRR
2026-01-09T12:45:00Z,72.38,78.42,10.0,BALANCED,0,
2026-01-09T13:00:00Z,66.55,73.74,4.0,BALANCED,0,
2026-01-09T13:15:00Z,61.4,132.1,208.0,SHORT,81.0,mFRR
2026-01-09T13:30:00Z,34.45,78.96,-230.0,LONG,125.0,RR
2026-01-09T13:45:00Z,64.73,77.11,8.0,BALANCED,0,
2026-01-09T14:00:00Z,64.65,113.66,121.0,SHORT,90.0,mFRR
2026-01-09T14:15:00Z,55.94,74.64,-110.0,LONG,67.0,mFRR
2026-01-09T14:30:00Z,68.51,106.11,415.0,SHORT,138.0,aFRR
2026-01-09T14:45:00Z,10.27,78.16,-434.0,LONG,161.0,mFRR
2026-01-09T15:00:00Z,71.51,78.34,95.0,BALANCED,0,
2026-01-09T15:15:00Z,73.97,76.72,-46.0,BALANCED,0,
2026-01-09T15:30:00Z,73.05,99.07,124.0,SHORT,96.0,RR
2026-01-09T15:45:00Z,23.44,78.96,-328.0,LONG,217.0,mFRR
2026-01-09T16:00:00Z,67.67,119.14,112.0,SHORT,79.0,RR
2026-01-09T16:15:00Z,68.26,124.46,295.0,SHORT,149.0,RR
2026-01-09T16:30:00Z,67.93,76.16,5.0,BALANCED,0,
2026-01-09T16:45:00Z,67.08,74.91,-7.0,BALANCED,0,
2026-01-09T17:00:00Z,62.3,110.86,290.0,SHORT,157.0,mFRR
2026-01-09T17:15:00Z,33.4,76.64,-265.0,LONG,124.0,mFRR
2026-01-09T17:30:00Z,69.33,74.37,40.0,BALANCED,0,
2026-01-09T17:45:00Z,29.91,81.17,-222.0,LONG,160.0,mFRR
2026-01-09T18:00:00Z,39.94,72.51,-297.0,LONG,103.0,aFRR
2026-01-09T18:15:00Z,12.13,77.29,-405.0,LONG,229.0,aFRR
2026-01-09T18:30:00Z,19.81,81.34,-294.0,LONG,206.0,RR
2026-01-09T18:45:00Z,66.44,75.73,5.0,BALANCED,0,
2026-01-09T19:00:00Z,46.81,84.31,-198.0,LONG,155.0,RR
2026-01-09T19:15:00Z,6.91,78.99,-585.0,LONG,275.0,mFRR
2026-01-09T19:30:00Z,66.71,129.01,392.0,SHORT,191.0,RR
2026-01-09T19:45:00Z,49.89,77.61,-165.0,LONG,92.0,RR
2026-01-09T20:00:00Z,20.51,80.81,-414.0,LONG,225.0,aFRR
2026-01-09T20:15:00Z,34.65,76.6,-201.0,LONG,104.0,aFRR
2026-01-09T20:30:00Z,50.36,78.6,-189.0,LONG,120.0,aFRR
2026-01-09T20:45:00Z,38.92,74.96,-133.0,LONG,85.0,RR
2026-01-09T21:00:00Z,71.34,74.78,-41.0,BALANCED,0,
2026-01-09T21:15:00Z,38.29,76.66,-209.0,LONG,137.0,mFRR
2026-01-09T21:30:00Z,17.61,73.28,-343.0,LONG,162.0,RR
2026-01-09T21:45:00Z,13.44,69.61,-539.0,LONG,350.0,RR
2026-01-09T22:00:00Z,22.93,74.4,-484.0,LONG,254.0,RR
2026-01-09T22:15:00Z,47.6,80.06,-229.0,LONG,138.0,RR
2026-01-09T22:30:00Z,42.58,79.74,-184.0,LONG,103.0,mFRR
2026-01-09T22:45:00Z,71.11,140.92,247.0,SHORT,195.0,aFRR
2026-01-09T23:00:00Z,54.6,72.06,-122.0,LONG,97.0,aFRR
2026-01-09T23:15:00Z,68.36,141.26,489.0,SHORT,270.0,mFRR
2026-01-09T23:30:00Z,65.45,169.88,680.0,SHORT,543.0,RR
2026-01-09T23:45:00Z,-18.29,75.73,-653.0,LONG,447.0,mFRR
2026-01-10T00:00:00Z,59.65,155.19,568.0,SHORT,413.0,RR
2026-01-10T00:15:00Z,69.39,101.29,216.0,SHORT,137.0,mFRR
2026-01-10T00:30:00Z,74.03,161.6,384.0,SHORT,157.0,mFRR
2026-01-10T00:45:00Z,69.14,142.86,436.0,SHORT,252.0,aFRR
2026-01-10T01:00:00Z,38.07,75.11,-347.0,LONG,118.0,mFRR
2026-01-10T01:15:00Z,64.23,108.92,286.0,SHORT,122.0,aFRR
2026-01-10T01:30:00Z,70.57,76.27,-20.0,BALANCED,0,
2026-01-10T01:45:00Z,65.04,123.05,149.0,SHORT,57.0,mFRR
2026-01-10T02:00:00Z,54.16,75.59,-155.0,LONG,119.0,aFRR
2026-01-10T02:15:00Z,72.11,128.01,420.0,SHORT,223.0,RR
2026-01-10T02:30:00Z,62.06,108.28,198.0,SHORT,79.0,RR
2026-01-10T02:45:00Z,71.29,117.29,270.0,SHORT,114.0,RR
2026-01-10T03:00:00Z,46.63,83.57,-217.0,LONG,168.0,mFRR
2026-01-10T03:15:00Z,67.91,133.61,316.0,SHORT,232.0,RR
2026-01-10T03:30:00Z,5.32,75.43,-568.0,LONG,328.0,RR
2026-01-10T03:45:00Z,67.48,156.83,660.0,SHORT,202.0,mFRR
2026-01-10T04:00:00Z,36.94,71.79,-189.0,LONG,102.0,RR
2026-01-10T04:15:00Z,67.02,138.56,577.0,SHORT,309.0,RR
2026-01-10T04:30:00Z,68.9,97.84,240.0,SHORT,119.0,RR
2026-01-10T04:45:00Z,68.72,121.31,146.0,SHORT,74.0,aFRR
2026-01-10T05:00:00Z,45.83,74.59,-101.0,LONG,71.0,aFRR
2026-01-10T05:15:00Z,21.01,73.4,-304.0,LONG,220.0,RR
2026-01-10T05:30:00Z,49.95,75.63,-182.0,LONG,73.0,aFRR
2026-01-10T05:45:00Z,68.56,145.57,471.0,SHORT,313.0,mFRR
2026-01-10T06:00:00Z,69.39,130.33,520.0,SHORT,229.0,aFRR
2026-01-10T06:15:00Z,64.29,107.53,110.0,SHORT,35.0,aFRR
2026-01-10T06:30:00Z,69.96,119.75,113.0,SHORT,88.0,aFRR
2026-01-10T06:45:00Z,69.03,72.73,-26.0,BALANCED,0,
2026-01-10T07:00:00Z,68.13,78.79,-32.0,BALANCED,0,
2026-01-10T07:15:00Z,69.21,71.29,2.0,BALANCED,0,
2026-01-10T07:30:00Z,67.82,109.18,273.0,SHORT,187.0,RR
2026-01-10T07:45:00Z,52.3,76.55,-166.0,LONG,59.0,mFRR
2026-01-10T08:00:00Z,45.98,78.51,-190.0,LONG,128.0,aFRR
2026-01-10T08:15:00Z,41.15,73.96,-300.0,LONG,114.0,aFRR
2026-01-10T08:30:00Z,21.54,75.32,-354.0,LONG,247.0,RR
2026-01-10T08:45:00Z,72.18,102.08,124.0,SHORT,70.0,mFRR
2026-01-10T09:00:00Z,65.47,76.81,88.0,BALANCED,0,
2026-01-10T09:15:00Z,59.3,74.85,-219.0,LONG,148.0,mFRR
2026-01-10T09:30:00Z,68.43,75.05,-98.0,BALANCED,0,
2026-01-10T09:45:00Z,70.2,74.93,92.0,BALANCED,0,
2026-01-10T10:00:00Z,65.33,131.93,421.0,SHORT,150.0,mFRR
2026-01-10T10:15:00Z,47.43,70.35,-190.0,LONG,127.0,aFRR
2026-01-10T10:30:00Z,38.9,77.16,-251.0,LONG,166.0,aFRR
2026-01-10T10:45:00Z,32.72,77.78,-203.0,LONG,128.0,mFRR
2026-01-10T11:00:00Z,42.05,71.22,-113.0,LONG,57.0,aFRR
2026-01-10T11:15:00Z,42.59,76.78,-150.0,LONG,85.0,mFRR
2026-01-10T11:30:00Z,65.74,110.55,181.0,SHORT,72.0,mFRR
2026-01-10T11:45:00Z,22.66,76.97,-296.0,LONG,211.0,mFRR
2026-01-10T12:00:00Z,33.92,77.45,-320.0,LONG,117.0,aFRR
2026-01-10T12:15:00Z,68.01,142.92,439.0,SHORT,327.0,RR
2026-01-10T12:30:00Z,70.25,78.97,89.0,BALANCED,0,
2026-01-10T12:45:00Z,25.42,76.97,-343.0,LONG,192.0,mFRR
2026-01-10T13:00:00Z,52.93,77.14,-136.0,LONG,98.0,aFRR
2026-01-10T13:15:00Z,70.81,76.29,-30.0,BALANCED,0,
2026-01-10T13:30:00Z,67.94,168.38,782.0,SHORT,412.0,aFRR
2026-01-10T13:45:00Z,68.12,75.77,-23.0,BALANCED,0,
2026-01-10T14:00:00Z,67.77,141.66,275.0,SHORT,147.0,aFRR
2026-01-10T14:15:00Z,39.26,73.12,-229.0,LONG,132.0,aFRR
2026-01-10T14:30:00Z,64.21,157.91,409.0,SHORT,324.0,RR
2026-01-10T14:45:00Z,67.27,133.26,545.0,SHORT,191.0,aFRR
2026-01-10T15:00:00Z,13.57,79.38,-485.0,LONG,362.0,mFRR
2026-01-10T15:15:00Z,26.7,77.6,-387.0,LONG,194.0,RR
2026-01-10T15:30:00Z,66.89,72.08,74.0,BALANCED,0,
2026-01-10T15:45:00Z,52.47,75.27,-103.0,LONG,47.0,aFRR
2026-01-10T16:00:00Z,67.69,141.37,527.0,SHORT,293.0,mFRR
2026-01-10T16:15:00Z,-28.44,74.54,-912.0,LONG,563.0,mFRR
2026-01-10T16:30:00Z,72.76,127.49,298.0,SHORT,192.0,RR
2026-01-10T16:45:00Z,67.33,170.09,587.0,SHORT,450.0,mFRR
2026-01-10T17:00:00Z,70.73,115.41,430.0,SHORT,225.0,mFRR
2026-01-10T17:15:00Z,69.34,71.8,31.0,BALANCED,0,
2026-01-10T17:30:00Z,37.13,74.31,-235.0,LONG,96.0,aFRR
2026-01-10T17:45:00Z,67.34,76.49,-89.0,BALANCED,0,
2026-01-10T18:00:00Z,36.07,74.71,-259.0,LONG,141.0,aFRR
2026-01-10T18:15:00Z,69.2,118.01,211.0,SHORT,120.0,mFRR
2026-01-10T18:30:00Z,67.63,110.52,223.0,SHORT,161.0,aFRR
2026-01-10T18:45:00Z,67.06,106.78,318.0,SHORT,222.0,aFRR
2026-01-10T19:00:00Z,72.51,75.42,-5.0,BALANCED,0,
2026-01-10T19:15:00Z,63.06,126.98,309.0,SHORT,141.0,aFRR
2026-01-10T19:30:00Z,69.67,105.68,211.0,SHORT,101.0,aFRR
2026-01-10T19:45:00Z,71.96,128.84,143.0,SHORT,45.0,mFRR
2026-01-10T20:00:00Z,66.96,76.87,-10.0,BALANCED,0,
2026-01-10T20:15:00Z,66.55,97.67,169.0,SHORT,76.0,aFRR
2026-01-10T20:30:00Z,68.54,113.82,119.0,SHORT,40.0,RR
2026-01-10T20:45:00Z,43.14,75.81,-142.0,LONG,65.0,mFRR
2026-01-10T21:00:00Z,22.18,78.3,-323.0,LONG,171.0,aFRR
2026-01-10T21:15:00Z,34.88,82.42,-220.0,LONG,69.0,mFRR
2026-01-10T21:30:00Z,35.05,77.81,-241.0,LONG,143.0,mFRR
2026-01-10T21:45:00Z,65.24,116.12,246.0,SHORT,89.0,RR
2026-01-10T22:00:00Z,70.34,114.33,409.0,SHORT,225.0,mFRR
2026-01-10T22:15:00Z,69.36,72.28,4.0,BALANCED,0,
2026-01-10T22:30:00Z,67.75,119.43,556.0,SHORT,396.0,RR
2026-01-10T22:45:00Z,69.96,77.4,-33.0,BALANCED,0,
2026-01-10T23:00:00Z,68.61,111.42,224.0,SHORT,114.0,aFRR
2026-01-10T23:15:00Z,43.9,70.99,-168.0,LONG,81.0,mFRR
2026-01-10T23:30:00Z,70.61,74.14,-93.0,BALANCED,0,
2026-01-10T23:45:00Z,68.39,72.18,-74.0,BALANCED,0,
2026-01-11T00:00:00Z,67.54,123.67,284.0,SHORT,89.0,aFRR
2026-01-11T00:15:00Z,68.98,116.86,274.0,SHORT,90.0,aFRR
2026-01-11T00:30:00Z,69.58,70.45,-26.0,BALANCED,0,
2026-01-11T00:45:00Z,50.45,78.43,-163.0,LONG,125.0,mFRR
2026-01-11T01:00:00Z,48.08,77.45,-104.0,LONG,40.0,aFRR
2026-01-11T01:15:00Z,66.68,73.3,61.0,BALANCED,0,
2026-01-11T01:30:00Z,68.75,159.5,671.0,SHORT,203.0,aFRR
2026-01-11T01:45:00Z,44.2,79.54,-131.0,LONG,69.0,mFRR
2026-01-11T02:00:00Z,65.07,129.86,194.0,SHORT,80.0,mFRR
2026-01-11T02:15:00Z,69.44,77.13,97.0,BALANCED,0,
2026-01-11T02:30:00Z,69.16,129.51,286.0,SHORT,226.0,RR
2026-01-11T02:45:00Z,73.09,77.73,-89.0,BALANCED,0,
2026-01-11T03:00:00Z,67.4,74.78,10.0,BALANCED,0,
2026-01-11T03:15:00Z,69.08,73.41,69.0,BALANCED,0,
2026-01-11T03:30:00Z,68.44,73.63,97.0,BALANCED,0,
2026-01-11T03:45:00Z,69.96,71.22,-86.0,BALANCED,0,
2026-01-11T04:00:00Z,64.39,124.26,198.0,SHORT,140.0,mFRR
2026-01-11T04:15:00Z,71.12,116.76,324.0,SHORT,209.0,RR
2026-01-11T04:30:00Z,68.75,74.71,-19.0,BALANCED,0,
2026-01-11T04:45:00Z,70.49,74.03,59.0,BALANCED,0,
2026-01-11T05:00:00Z,69.24,118.6,191.0,SHORT,151.0,aFRR
2026-01-11T05:15:00Z,40.0,75.32,-139.0,LONG,52.0,RR
2026-01-11T05:30:00Z,55.41,78.19,-159.0,LONG,71.0,RR
2026-01-11T05:45:00Z,34.0,70.98,-213.0,LONG,73.0,RR
2026-01-11T06:00:00Z,30.64,77.63,-361.0,LONG,205.0,mFRR
2026-01-11T06:15:00Z,66.48,77.02,-13.0,BALANCED,0,
2026-01-11T06:30:00Z,27.09,79.33,-505.0,LONG,349.0,RR
2026-01-11T06:45:00Z,72.38,115.73,220.0,SHORT,120.0,RR
2026-01-11T07:00:00Z,63.82,174.11,556.0,SHORT,335.0,aFRR
2026-01-11T07:15:00Z,54.49,75.66,-102.0,LONG,72.0,aFRR
2026-01-11T07:30:00Z,33.51,76.3,-299.0,LONG,101.0,RR
2026-01-11T07:45:00Z,10.01,73.46,-512.0,LONG,408.0,RR
2026-01-11T08:00:00Z,64.41,98.2,121.0,SHORT,94.0,aFRR
2026-01-11T08:15:00Z,71.47,142.0,728.0,SHORT,350.0,mFRR
2026-01-11T08:30:00Z,70.22,102.67,114.0,SHORT,89.0,RR
2026-01-11T08:45:00Z,32.81,83.09,-345.0,LONG,104.0,mFRR
2026-01-11T09:00:00Z,66.99,90.03,147.0,SHORT,99.0,RR
2026-01-11T09:15:00Z,66.75,100.67,156.0,SHORT,51.0,mFRR
2026-01-11T09:30:00Z,-9.31,79.33,-710.0,LONG,235.0,mFRR
2026-01-11T09:45:00Z,36.67,75.72,-301.0,LONG,186.0,aFRR
2026-01-11T10:00:00Z,43.16,80.44,-269.0,LONG,170.0,aFRR
2026-01-11T10:15:00Z,69.51,122.4,279.0,SHORT,221.0,mFRR
2026-01-11T10:30:00Z,66.23,148.8,408.0,SHORT,260.0,mFRR
2026-01-11T10:45:00Z,65.97,75.7,29.0,BALANCED,0,
2026-01-11T11:00:00Z,66.81,74.54,-80.0,BALANCED,0,
2026-01-11T11:15:00Z,68.77,122.15,130.0,SHORT,96.0,RR
2026-01-11T11:30:00Z,61.18,123.99,324.0,SHORT,243.0,mFRR
2026-01-11T11:45:00Z,67.99,73.64,17.0,BALANCED,0,
2026-01-11T12:00:00Z,63.98,108.07,176.0,SHORT,102.0,RR
2026-01-11T12:15:00Z,41.63,77.27,-240.0,LONG,82.0,mFRR
2026-01-11T12:30:00Z,66.73,132.29,381.0,SHORT,197.0,RR
2026-01-11T12:45:00Z,67.98,105.06,227.0,SHORT,91.0,aFRR
2026-01-11T13:00:00Z,66.79,127.34,266.0,SHORT,154.0,RR
2026-01-11T13:15:00Z,65.91,159.77,530.0,SHORT,231.0,mFRR
2026-01-11T13:30:00Z,36.75,83.45,-161.0,LONG,115.0,RR
2026-01-11T13:45:00Z,70.5,74.91,-20.0,BALANCED,0,
2026-01-11T14:00:00Z,31.98,72.41,-320.0,LONG,138.0,mFRR
2026-01-11T14:15:00Z,32.95,76.8,-404.0,LONG,308.0,aFRR
2026-01-11T14:30:00Z,33.77,73.64,-356.0,LONG,107.0,RR
2026-01-11T14:45:00Z,65.54,114.52,151.0,SHORT,81.0,RR
2026-01-11T15:00:00Z,64.26,77.04,-100.0,LONG,66.0,aFRR
2026-01-11T15:15:00Z,71.58,75.69,35.0,BALANCED,0,
2026-01-11T15:30:00Z,67.06,74.79,-8.0,BALANCED,0,
2026-01-11T15:45:00Z,72.7,116.67,290.0,SHORT,112.0,aFRR
2026-01-11T16:00:00Z,68.35,99.08,150.0,SHORT,111.0,RR
2026-01-11T16:15:00Z,17.31,77.66,-523.0,LONG,258.0,aFRR
2026-01-11T16:30:00Z,35.8,72.94,-249.0,LONG,197.0,RR
2026-01-11T16:45:00Z,71.53,73.62,53.0,BALANCED,0,
2026-01-11T17:00:00Z,16.7,81.1,-426.0,LONG,291.0,RR
2026-01-11T17:15:00Z,65.27,123.33,260.0,SHORT,102.0,mFRR
2026-01-11T17:30:00Z,34.04,75.77,-375.0,LONG,267.0,mFRR
2026-01-11T17:45:00Z,62.95,124.34,200.0,SHORT,120.0,mFRR
2026-01-11T18:00:00Z,50.76,74.35,-128.0,LONG,52.0,RR
2026-01-11T18:15:00Z,27.86,76.47,-243.0,LONG,182.0,mFRR
2026-01-11T18:30:00Z,71.55,74.68,100.0,BALANCED,0,
2026-01-11T18:45:00Z,68.58,77.29,30.0,BALANCED,0,
2026-01-11T19:00:00Z,3.8,73.5,-438.0,LONG,222.0,RR
2026-01-11T19:15:00Z,63.93,124.91,257.0,SHORT,176.0,RR
2026-01-11T19:30:00Z,65.32,108.93,134.0,SHORT,90.0,mFRR
2026-01-11T19:45:00Z,69.44,75.12,10.0,BALANCED,0,
2026-01-11T20:00:00Z,6.85,69.01,-539.0,LONG,430.0,RR
2026-01-11T20:15:00Z,71.17,75.89,96.0,BALANCED,0,
2026-01-11T20:30:00Z,45.49,73.32,-205.0,LONG,81.0,RR
2026-01-11T20:45:00Z,23.01,76.43,-304.0,LONG,113.0,aFRR
2026-01-11T21:00:00Z,72.32,98.2,127.0,SHORT,82.0,RR
2026-01-11T21:15:00Z,14.2,75.95,-547.0,LONG,280.0,aFRR
2026-01-11T21:30:00Z,66.34,107.09,138.0,SHORT,93.0,aFRR
2026-01-11T21:45:00Z,41.06,80.33,-156.0,LONG,110.0,mFRR
2026-01-11T22:00:00Z,50.57,83.76,-159.0,LONG,61.0,RR
2026-01-11T22:15:00Z,46.73,74.64,-174.0,LONG,112.0,RR
2026-01-11T22:30:00Z,46.39,73.6,-213.0,LONG,72.0,aFRR
2026-01-11T22:45:00Z,64.92,95.74,134.0,SHORT,53.0,aFRR
2026-01-11T23:00:00Z,71.31,162.29,526.0,SHORT,196.0,mFRR
2026-01-11T23:15:00Z,44.68,74.17,-111.0,LONG,68.0,RR
2026-01-11T23:30:00Z,42.01,79.34,-223.0,LONG,141.0,RR
2026-01-11T23:45:00Z,70.34,76.39,13.0,BALANCED,0,
2026-01-12T00:00:00Z,30.11,74.05,-260.0,LONG,144.0,RR
2026-01-12T00:15:00Z,43.99,71.28,-133.0,LONG,103.0,RR
2026-01-12T00:30:00Z,71.75,76.42,10.0,BALANCED,0,
2026-01-12T00:45:00Z,67.02,108.96,128.0,SHORT,92.0,RR
2026-01-12T01:00:00Z,68.58,77.08,98.0,BALANCED,0,
2026-01-12T01:15:00Z,65.06,71.48,39.0,BALANCED,0,
2026-01-12T01:30:00Z,65.23,120.48,241.0,SHORT,155.0,RR
2026-01-12T01:45:00Z,66.83,132.03,367.0,SHORT,139.0,aFRR
2026-01-12T02:00:00Z,71.36,77.93,-46.0,BALANCED,0,
2026-01-12T02:15:00Z,69.13,85.1,214.0,SHORT,131.0,aFRR
2026-01-12T02:30:00Z,12.38,78.89,-476.0,LONG,333.0,mFRR
2026-01-12T02:45:00Z,27.01,70.59,-178.0,LONG,132.0,RR
2026-01-12T03:00:00Z,67.65,124.14,232.0,SHORT,162.0,aFRR
2026-01-12T03:15:00Z,67.68,73.87,100.0,BALANCED,0,
2026-01-12T03:30:00Z,1.11,80.99,-664.0,LONG,463.0,RR
2026-01-12T03:45:00Z,72.78,75.57,-45.0,BALANCED,0,
2026-01-12T04:00:00Z,67.04,119.64,231.0,SHORT,91.0,mFRR
2026-01-12T04:15:00Z,41.53,73.96,-286.0,LONG,142.0,RR
2026-01-12T04:30:00Z,72.26,89.22,198.0,SHORT,81.0,aFRR
2026-01-12T04:45:00Z,-29.21,75.47,-892.0,LONG,489.0,RR
2026-01-12T05:00:00Z,32.72,76.89,-166.0,LONG,121.0,mFRR
2026-01-12T05:15:00Z,69.29,103.26,230.0,SHORT,158.0,aFRR
2026-01-12T05:30:00Z,54.78,76.93,-120.0,LONG,48.0,RR
2026-01-12T05:45:00Z,71.16,132.9,390.0,SHORT,254.0,RR
2026-01-12T06:00:00Z,25.29,76.59,-359.0,LONG,199.0,RR
2026-01-12T06:15:00Z,68.62,158.84,488.0,SHORT,258.0,RR
2026-01-12T06:30:00Z,43.29,76.47,-183.0,LONG,135.0,aFRR
2026-01-12T06:45:00Z,62.63,88.79,189.0,SHORT,133.0,mFRR
2026-01-12T07:00:00Z,63.79,117.58,317.0,SHORT,227.0,RR
2026-01-12T07:15:00Z,68.7,71.98,-83.0,BALANCED,0,
2026-01-12T07:30:00Z,67.98,75.7,10.0,BALANCED,0,
2026-01-12T07:45:00Z,62.16,141.07,567.0,SHORT,177.0,RR
2026-01-12T08:00:00Z,-13.35,72.88,-637.0,LONG,416.0,mFRR
