trade_id,timestamp_executed,delivery_start,delivery_end,direction,volume_mw,price_eur_mwh,plant_id,strategy,pnl_eur,trader_id,order_type,remit_reported
TRD-001150,2026-01-10T00:30:00Z,2026-01-10 00:30,2026-01-10 00:45,SELL,200,43.96,ISAR_OCGT,SPREAD,308.29,TR_MUELLER,LIMIT,True
TRD-001151,2026-01-10T19:00:00Z,2026-01-10 19:00,2026-01-10 19:15,BUY,75,4.55,,ID_OPTIM,3736.04,TR_SCHMIDT,ICEBERG,True
TRD-001152,2026-01-10T23:00:00Z,2026-01-10 23:00,2026-01-10 23:15,SELL,25,17.54,ISAR_OCGT,ID_OPTIM,1885.83,TR_MUELLER,MARKET,True
TRD-001153,2026-01-10T21:30:00Z,2026-01-10 21:30,2026-01-10 21:45,SELL,150,48.85,BAYERN_SOLAR,ID_OPTIM,3726.64,TR_WEBER,LIMIT,True
TRD-001154,2026-01-10T01:15:00Z,2026-01-10 01:15,2026-01-10 01:30,SELL,250,91.03,RHEIN_CCGT,BALANCING,-2178.13,TR_WEBER,LIMIT,True
TRD-001155,2026-01-10T23:30:00Z,2026-01-10 23:30,2026-01-10 23:45,SELL,20,59.0,BAYERN_SOLAR,DA_HEDGE,3367.31,TR_SCHMIDT,LIMIT,True
TRD-001156,2026-01-10T18:30:00Z,2026-01-10 18:30,2026-01-10 18:45,SELL,200,96.86,NORDSEE_WIND,SPREAD,3463.82,TR_SCHMIDT,LIMIT,True
TRD-001157,2026-01-10T14:15:00Z,2026-01-10 14:15,2026-01-10 14:30,SELL,10,87.6,RHEIN_CCGT,ID_OPTIM,4815.25,TR_FISCHER,LIMIT,True
TRD-001158,2026-01-10T12:45:00Z,2026-01-10 12:45,2026-01-10 13:00,SELL,25,104.95,BAYERN_SOLAR,ID_OPTIM,-1478.7,TR_SCHMIDT,LIMIT,True
TRD-001159,2026-01-10T08:15:00Z,2026-01-10 08:15,2026-01-10 08:30,BUY,25,130.86,,ID_OPTIM,3349.76,TR_FISCHER,ICEBERG,True
TRD-001160,2026-01-10T14:30:00Z,2026-01-10 14:30,2026-01-10 14:45,BUY,150,131.19,,DA_HEDGE,3397.9,TR_FISCHER,MARKET,True
TRD-001161,2026-01-10T22:30:00Z,2026-01-10 22:30,2026-01-10 22:45,SELL,25,27.99,ISAR_OCGT,DA_HEDGE,2125.36,TR_SCHMIDT,LIMIT,True
TRD-001162,2026-01-10T00:15:00Z,2026-01-10 00:15,2026-01-10 00:30,BUY,200,44.42,,ID_OPTIM,1085.4,TR_SCHMIDT,LIMIT,True
TRD-001163,2026-01-10T04:15:00Z,2026-01-10 04:15,2026-01-10 04:30,SELL,150,17.36,ISAR_OCGT,SPREAD,2392.76,TR_FISCHER,LIMIT,True
TRD-001164,2026-01-10T17:15:00Z,2026-01-10 17:15,2026-01-10 17:30,SELL,250,113.56,NORDSEE_WIND,SPREAD,-803.26,TR_FISCHER,LIMIT,True
TRD-001165,2026-01-10T00:15:00Z,2026-01-10 00:15,2026-01-10 00:30,SELL,50,43.07,NORDSEE_WIND,DA_HEDGE,458.3,TR_MUELLER,LIMIT,True
TRD-001166,2026-01-10T01:45:00Z,2026-01-10 01:45,2026-01-10 02:00,SELL,100,88.29,ISAR_OCGT,DA_HEDGE,-399.5,TR_SCHMIDT,LIMIT,True
TRD-001167,2026-01-10T13:45:00Z,2026-01-10 13:45,2026-01-10 14:00,SELL,10,31.32,NORDSEE_WIND,DA_HEDGE,-1403.55,TR_SCHMIDT,LIMIT,True
TRD-001168,2026-01-10T13:30:00Z,2026-01-10 13:30,2026-01-10 13:45,SELL,100,84.94,BAYERN_SOLAR,ID_OPTIM,1284.05,TR_FISCHER,LIMIT,True
TRD-001169,2026-01-10T20:45:00Z,2026-01-10 20:45,2026-01-10 21:00,SELL,150,34.28,ISAR_OCGT,DA_HEDGE,-310.99,TR_WEBER,ICEBERG,True
TRD-001170,2026-01-10T02:30:00Z,2026-01-10 02:30,2026-01-10 02:45,SELL,20,64.48,NORDSEE_WIND,BALANCING,2817.06,TR_SCHMIDT,LIMIT,True
TRD-001171,2026-01-11T22:00:00Z,2026-01-11 22:00,2026-01-11 22:15,SELL,20,39.08,RHEIN_CCGT,ID_OPTIM,2460.96,TR_MUELLER,LIMIT,True
TRD-001172,2026-01-11T23:30:00Z,2026-01-11 23:30,2026-01-11 23:45,SELL,380,87.21,ISAR_OCGT,ID_OPTIM,2174.53,TR_WEBER,ICEBERG,True
TRD-001173,2026-01-11T20:00:00Z,2026-01-11 20:00,2026-01-11 20:15,BUY,50,75.16,,DA_HEDGE,-38.11,TR_FISCHER,LIMIT,True
TRD-001174,2026-01-11T04:15:00Z,2026-01-11 04:15,2026-01-11 04:30,SELL,150,66.69,ISAR_OCGT,DA_HEDGE,-944.6,TR_FISCHER,LIMIT,True
TRD-001175,2026-01-11T04:00:00Z,2026-01-11 04:00,2026-01-11 04:15,SELL,10,40.21,NORDSEE_WIND,BALANCING,1115.59,TR_SCHMIDT,LIMIT,True
TRD-001176,2026-01-11T02:45:00Z,2026-01-11 02:45,2026-01-11 03:00,SELL,25,90.68,NORDSEE_WIND,ID_OPTIM,-3473.61,TR_MUELLER,LIMIT,True
TRD-001177,2026-01-11T06:15:00Z,2026-01-11 06:15,2026-01-11 06:30,BUY,380,89.75,,ID_OPTIM,-1567.4,TR_MUELLER,MARKET,True
TRD-001178,2026-01-11T12:15:00Z,2026-01-11 12:15,2026-01-11 12:30,SELL,50,96.11,RHEIN_CCGT,SPREAD,881.75,TR_WEBER,MARKET,True
TRD-001179,2026-01-11T16:30:00Z,2026-01-11 16:30,2026-01-11 16:45,SELL,10,85.42,RHEIN_CCGT,ID_OPTIM,-4770.42,TR_FISCHER,MARKET,True
TRD-001180,2026-01-11T04:45:00Z,2026-01-11 04:45,2026-01-11 05:00,BUY,380,65.64,,SPREAD,-180.04,TR_FISCHER,LIMIT,True
TRD-001181,2026-01-11T09:45:00Z,2026-01-11 09:45,2026-01-11 10:00,SELL,10,85.91,NORDSEE_WIND,ID_OPTIM,-77.09,TR_MUELLER,LIMIT,True
TRD-001182,2026-01-11T09:15:00Z,2026-01-11 09:15,2026-01-11 09:30,SELL,75,89.71,ISAR_OCGT,BALANCING,2122.09,TR_WEBER,LIMIT,True
TRD-001183,2026-01-11T21:30:00Z,2026-01-11 21:30,2026-01-11 21:45,SELL,25,47.71,NORDSEE_WIND,ID_OPTIM,-1434.84,TR_WEBER,LIMIT,True
TRD-001184,2026-01-11T14:30:00Z,2026-01-11 14:30,2026-01-11 14:45,BUY,25,75.45,,ID_OPTIM,-9.22,TR_FISCHER,ICEBERG,True
TRD-001185,2026-01-11T14:30:00Z,2026-01-11 14:30,2026-01-11 14:45,SELL,380,113.33,NORDSEE_WIND,ID_OPTIM,-1649.74,TR_FISCHER,MARKET,True
TRD-001186,2026-01-12T13:15:00Z,2026-01-12 13:15,2026-01-12 13:30,SELL,380,108.06,NORDSEE_WIND,DA_HEDGE,-2314.21,TR_WEBER,ICEBERG,True
TRD-001187,2026-01-12T09:30:00Z,2026-01-12 09:30,2026-01-12 09:45,SELL,150,111.19,NORDSEE_WIND,ID_OPTIM,4259.36,TR_WEBER,MARKET,True
TRD-001188,2026-01-12T10:15:00Z,2026-01-12 10:15,2026-01-12 10:30,SELL,200,85.01,BAYERN_SOLAR,ID_OPTIM,4250.68,TR_MUELLER,LIMIT,True
TRD-001189,2026-01-12T07:30:00Z,2026-01-12 07:30,2026-01-12 07:45,SELL,10,57.93,ISAR_OCGT,SPREAD,1562.7,TR_MUELLER,LIMIT,True
TRD-001190,2026-01-12T05:45:00Z,2026-01-12 05:45,2026-01-12 06:00,SELL,75,86.2,BAYERN_SOLAR,BALANCING,-3541.19,TR_WEBER,MARKET,True
TRD-001191,2026-01-12T19:45:00Z,2026-01-12 19:45,2026-01-12 20:00,BUY,150,104.88,,SPREAD,1591.4,TR_FISCHER,LIMIT,True
TRD-001192,2026-01-12T18:45:00Z,2026-01-12 18:45,2026-01-12 19:00,SELL,10,85.76,ISAR_OCGT,ID_OPTIM,-1564.63,TR_FISCHER,MARKET,True
TRD-001193,2026-01-12T20:45:00Z,2026-01-12 20:45,2026-01-12 21:00,SELL,250,56.03,RHEIN_CCGT,ID_OPTIM,2364.47,TR_WEBER,LIMIT,True
TRD-001194,2026-01-12T21:30:00Z,2026-01-12 21:30,2026-01-12 21:45,SELL,250,76.14,ISAR_OCGT,BALANCING,-1020.79,TR_FISCHER,LIMIT,True
TRD-001195,2026-01-12T07:45:00Z,2026-01-12 07:45,2026-01-12 08:00,SELL,380,58.93,NORDSEE_WIND,ID_OPTIM,-4427.75,TR_WEBER,LIMIT,True
TRD-001196,2026-01-12T01:00:00Z,2026-01-12 01:00,2026-01-12 01:15,BUY,20,19.57,,BALANCING,1193.15,TR_FISCHER,LIMIT,True
TRD-001197,2026-01-12T10:45:00Z,2026-01-12 10:45,2026-01-12 11:00,SELL,25,90.4,RHEIN_CCGT,ID_OPTIM,3242.64,TR_MUELLER,LIMIT,True
TRD-001198,2026-01-12T23:45:00Z,2026-01-12 23:45,2026-01-13 00:00,SELL,250,63.61,NORDSEE_WIND,ID_OPTIM,-45.46,TR_MUELLER,LIMIT,True
TRD-001199,2026-01-12T15:45:00Z,2026-01-12 15:45,2026-01-12 16:00,BUY,200,66.87,,ID_OPTIM,2056.13,TR_FISCHER,MARKET,True
TRD-001200,2026-01-12T04:45:00Z,2026-01-12 04:45,2026-01-12 05:00,BUY,200,84.9,,ID_OPTIM,-1831.23,TR_FISCHER,LIMIT,True
TRD-001201,2026-01-12T09:15:00Z,2026-01-12 09:15,2026-01-12 09:30,SELL,75,100.23,ISAR_OCGT,DA_HEDGE,-90.72,TR_MUELLER,LIMIT,True
TRD-001202,2026-01-12T07:15:00Z,2026-01-12 07:15,2026-01-12 07:30,SELL,10,75.31,RHEIN_CCGT,BALANCING,2793.72,TR_SCHMIDT,LIMIT,True
TRD-001203,2026-01-12T08:15:00Z,2026-01-12 08:15,2026-01-12 08:30,BUY,50,114.87,,DA_HEDGE,5621.28,TR_FISCHER,LIMIT,True
TRD-001204,2026-01-12T00:30:00Z,2026-01-12 00:30,2026-01-12 00:45,SELL,20,27.91,NORDSEE_WIND,ID_OPTIM,5669.78,TR_WEBER,ICEBERG,True
TRD-001205,2026-01-12T08:30:00Z,2026-01-12 08:30,2026-01-12 08:45,SELL,250,81.07,ISAR_OCGT,BALANCING,-1304.46,TR_MUELLER,LIMIT,True
TRD-001206,2026-01-12T19:45:00Z,2026-01-12 19:45,2026-01-12 20:00,SELL,100,84.69,BAYERN_SOLAR,SPREAD,-3660.9,TR_SCHMIDT,LIMIT,True
TRD-001207,2026-01-12T17:15:00Z,2026-01-12 17:15,2026-01-12 17:30,SELL,20,94.99,NORDSEE_WIND,BALANCING,1388.83,TR_MUELLER,LIMIT,True
TRD-001208,2026-01-12T01:00:00Z,2026-01-12 01:00,2026-01-12 01:15,SELL,25,37.71,RHEIN_CCGT,ID_OPTIM,-5576.79,TR_FISCHER,LIMIT,True
TRD-001209,2026-01-12T10:45:00Z,2026-01-12 10:45,2026-01-12 11:00,BUY,75,79.84,,SPREAD,-4201.42,TR_MUELLER,ICEBERG,True
TRD-001210,2026-01-12T18:45:00Z,2026-01-12 18:45,2026-01-12 19:00,SELL,200,114.05,ISAR_OCGT,ID_OPTIM,1668.47,TR_MUELLER,LIMIT,True
TRD-001211,2026-01-12T11:00:00Z,2026-01-12 11:00,2026-01-12 11:15,SELL,250,56.09,RHEIN_CCGT,ID_OPTIM,-4229.41,TR_FISCHER,LIMIT,True
TRD-001212,2026-01-12T12:15:00Z,2026-01-12 12:15,2026-01-12 12:30,BUY,50,88.98,,BALANCING,1959.41,TR_SCHMIDT,LIMIT,True
TRD-001213,2026-01-13T11:45:00Z,2026-01-13 11:45,2026-01-13 12:00,BUY,20,140.42,,ID_OPTIM,-2203.99,TR_WEBER,LIMIT,True
TRD-001214,2026-01-13T07:45:00Z,2026-01-13 07:45,2026-01-13 08:00,BUY,20,76.52,,DA_HEDGE,6024.97,TR_SCHMIDT,LIMIT,True
TRD-001215,2026-01-13T07:00:00Z,2026-01-13 07:00,2026-01-13 07:15,SELL,380,27.7,NORDSEE_WIND,ID_OPTIM,-1500.3,TR_SCHMIDT,LIMIT,True
TRD-001216,2026-01-13T19:30:00Z,2026-01-13 19:30,2026-01-13 19:45,SELL,250,71.24,NORDSEE_WIND,ID_OPTIM,-1644.97,TR_MUELLER,LIMIT,True
TRD-001217,2026-01-13T01:30:00Z,2026-01-13 01:30,2026-01-13 01:45,SELL,50,30.21,NORDSEE_WIND,BALANCING,-7198.29,TR_SCHMIDT,LIMIT,True
TRD-001218,2026-01-13T10:15:00Z,2026-01-13 10:15,2026-01-13 10:30,SELL,150,132.35,ISAR_OCGT,SPREAD,1192.56,TR_SCHMIDT,LIMIT,True
TRD-001219,2026-01-13T13:15:00Z,2026-01-13 13:15,2026-01-13 13:30,BUY,100,61.18,,SPREAD,-4282.96,TR_MUELLER,MARKET,True
TRD-001220,2026-01-13T20:30:00Z,2026-01-13 20:30,2026-01-13 20:45,BUY,10,64.45,,BALANCING,-607.16,TR_MUELLER,LIMIT,True
TRD-001221,2026-01-13T19:30:00Z,2026-01-13 19:30,2026-01-13 19:45,BUY,250,88.3,,ID_OPTIM,1486.53,TR_WEBER,ICEBERG,True
TRD-001222,2026-01-13T00:00:00Z,2026-01-13 00:00,2026-01-13 00:15,SELL,25,41.18,BAYERN_SOLAR,SPREAD,5365.29,TR_MUELLER,LIMIT,True
TRD-001223,2026-01-13T04:45:00Z,2026-01-13 04:45,2026-01-13 05:00,SELL,100,41.81,RHEIN_CCGT,SPREAD,-2217.07,TR_WEBER,LIMIT,True
TRD-001224,2026-01-13T22:45:00Z,2026-01-13 22:45,2026-01-13 23:00,BUY,50,30.57,,ID_OPTIM,1716.47,TR_SCHMIDT,LIMIT,True
TRD-001225,2026-01-13T00:30:00Z,2026-01-13 00:30,2026-01-13 00:45,SELL,10,71.94,ISAR_OCGT,ID_OPTIM,460.66,TR_FISCHER,LIMIT,True
TRD-001226,2026-01-13T19:00:00Z,2026-01-13 19:00,2026-01-13 19:15,SELL,150,38.82,ISAR_OCGT,ID_OPTIM,-2976.34,TR_WEBER,LIMIT,True
TRD-001227,2026-01-13T09:15:00Z,2026-01-13 09:15,2026-01-13 09:30,BUY,10,121.7,,SPREAD,-195.62,TR_FISCHER,LIMIT,True
TRD-001228,2026-01-13T13:15:00Z,2026-01-13 13:15,2026-01-13 13:30,SELL,100,75.17,NORDSEE_WIND,ID_OPTIM,-142.33,TR_WEBER,LIMIT,True
TRD-001229,2026-01-13T17:15:00Z,2026-01-13 17:15,2026-01-13 17:30,SELL,75,107.98,ISAR_OCGT,DA_HEDGE,2205.09,TR_MUELLER,LIMIT,True
TRD-001230,2026-01-13T15:00:00Z,2026-01-13 15:00,2026-01-13 15:15,BUY,25,78.75,,ID_OPTIM,4345.3,TR_FISCHER,LIMIT,True
TRD-001231,2026-01-14T01:15:00Z,2026-01-14 01:15,2026-01-14 01:30,SELL,100,64.13,ISAR_OCGT,DA_HEDGE,-40.57,TR_MUELLER,LIMIT,True
TRD-001232,2026-01-14T11:30:00Z,2026-01-14 11:30,2026-01-14 11:45,SELL,150,24.85,BAYERN_SOLAR,ID_OPTIM,-524.81,TR_SCHMIDT,LIMIT,True
TRD-001233,2026-01-14T11:45:00Z,2026-01-14 11:45,2026-01-14 12:00,SELL,200,84.74,RHEIN_CCGT,ID_OPTIM,-1680.45,TR_SCHMIDT,ICEBERG,True
TRD-001234,2026-01-14T18:15:00Z,2026-01-14 18:15,2026-01-14 18:30,SELL,250,54.44,NORDSEE_WIND,SPREAD,37.98,TR_FISCHER,ICEBERG,True
TRD-001235,2026-01-14T12:30:00Z,2026-01-14 12:30,2026-01-14 12:45,SELL,10,123.83,RHEIN_CCGT,ID_OPTIM,-4637.63,TR_MUELLER,LIMIT,True
TRD-001236,2026-01-14T17:00:00Z,2026-01-14 17:00,2026-01-14 17:15,SELL,250,110.97,RHEIN_CCGT,ID_OPTIM,-1139.22,TR_WEBER,ICEBERG,True
TRD-001237,2026-01-14T23:15:00Z,2026-01-14 23:15,2026-01-14 23:30,SELL,250,58.15,BAYERN_SOLAR,ID_OPTIM,-568.43,TR_FISCHER,ICEBERG,True
TRD-001238,2026-01-14T00:00:00Z,2026-01-14 00:00,2026-01-14 00:15,SELL,75,61.61,ISAR_OCGT,BALANCING,-4834.64,TR_SCHMIDT,ICEBERG,True
TRD-001239,2026-01-14T10:00:00Z,2026-01-14 10:00,2026-01-14 10:15,SELL,200,72.84,ISAR_OCGT,ID_OPTIM,2202.39,TR_WEBER,LIMIT,True
TRD-001240,2026-01-14T00:30:00Z,2026-01-14 00:30,2026-01-14 00:45,SELL,75,24.42,BAYERN_SOLAR,SPREAD,684.64,TR_WEBER,LIMIT,True
TRD-001241,2026-01-14T07:30:00Z,2026-01-14 07:30,2026-01-14 07:45,SELL,100,48.26,RHEIN_CCGT,BALANCING,-373.94,TR_FISCHER,LIMIT,True
TRD-001242,2026-01-14T10:30:00Z,2026-01-14 10:30,2026-01-14 10:45,SELL,25,71.07,BAYERN_SOLAR,ID_OPTIM,-3590.14,TR_SCHMIDT,ICEBERG,True
TRD-001243,2026-01-14T01:30:00Z,2026-01-14 01:30,2026-01-14 01:45,SELL,150,55.18,ISAR_OCGT,ID_OPTIM,4851.19,TR_FISCHER,MARKET,True
TRD-001244,2026-01-14T14:15:00Z,2026-01-14 14:15,2026-01-14 14:30,SELL,380,82.45,NORDSEE_WIND,DA_HEDGE,-2465.73,TR_MUELLER,LIMIT,True
TRD-001245,2026-01-14T08:00:00Z,2026-01-14 08:00,2026-01-14 08:15,SELL,380,100.69,NORDSEE_WIND,ID_OPTIM,7174.9,TR_WEBER,MARKET,True
TRD-001246,2026-01-14T02:00:00Z,2026-01-14 02:00,2026-01-14 02:15,SELL,75,63.77,BAYERN_SOLAR,ID_OPTIM,-5096.3,TR_MUELLER,ICEBERG,True
TRD-001247,2026-01-14T00:30:00Z,2026-01-14 00:30,2026-01-14 00:45,SELL,380,79.03,BAYERN_SOLAR,ID_OPTIM,-1877.04,TR_SCHMIDT,LIMIT,True
TRD-001248,2026-01-15T09:45:00Z,2026-01-15 09:45,2026-01-15 10:00,SELL,150,78.06,BAYERN_SOLAR,BALANCING,2058.0,TR_SCHMIDT,LIMIT,True
TRD-001249,2026-01-15T08:45:00Z,2026-01-15 08:45,2026-01-15 09:00,SELL,25,73.54,ISAR_OCGT,DA_HEDGE,-42.61,TR_WEBER,LIMIT,True
TRD-001250,2026-01-15T08:30:00Z,2026-01-15 08:30,2026-01-15 08:45,BUY,250,83.99,,ID_OPTIM,462.75,TR_MUELLER,MARKET,True
TRD-001251,2026-01-15T23:15:00Z,2026-01-15 23:15,2026-01-15 23:30,SELL,20,62.82,RHEIN_CCGT,ID_OPTIM,1541.0,TR_MUELLER,LIMIT,True
TRD-001252,2026-01-15T09:45:00Z,2026-01-15 09:45,2026-01-15 10:00,SELL,20,68.91,NORDSEE_WIND,ID_OPTIM,425.28,TR_MUELLER,ICEBERG,True
TRD-001253,2026-01-15T09:45:00Z,2026-01-15 09:45,2026-01-15 10:00,BUY,50,61.03,,ID_OPTIM,502.37,TR_WEBER,LIMIT,True
TRD-001254,2026-01-15T20:45:00Z,2026-01-15 20:45,2026-01-15 21:00,SELL,250,-15.41,BAYERN_SOLAR,BALANCING,-1642.6,TR_FISCHER,ICEBERG,True
TRD-001255,2026-01-15T09:15:00Z,2026-01-15 09:15,2026-01-15 09:30,SELL,100,80.31,ISAR_OCGT,ID_OPTIM,-465.79,TR_MUELLER,LIMIT,True
TRD-001256,2026-01-15T23:15:00Z,2026-01-15 23:15,2026-01-15 23:30,SELL,20,96.78,NORDSEE_WIND,ID_OPTIM,1447.57,TR_WEBER,LIMIT,True
TRD-001257,2026-01-15T19:00:00Z,2026-01-15 19:00,2026-01-15 19:15,SELL,250,56.21,BAYERN_SOLAR,ID_OPTIM,1106.79,TR_WEBER,ICEBERG,True
TRD-001258,2026-01-15T20:15:00Z,2026-01-15 20:15,2026-01-15 20:30,SELL,380,27.63,NORDSEE_WIND,ID_OPTIM,1768.71,TR_WEBER,MARKET,True
TRD-001259,2026-01-15T11:15:00Z,2026-01-15 11:15,2026-01-15 11:30,SELL,25,121.4,NORDSEE_WIND,SPREAD,1004.55,TR_FISCHER,MARKET,True
TRD-001260,2026-01-15T21:45:00Z,2026-01-15 21:45,2026-01-15 22:00,BUY,200,4.65,,ID_OPTIM,-2360.77,TR_WEBER,MARKET,True
TRD-001261,2026-01-15T15:15:00Z,2026-01-15 15:15,2026-01-15 15:30,SELL,200,70.1,ISAR_OCGT,SPREAD,-1624.24,TR_WEBER,ICEBERG,True
TRD-001262,2026-01-15T11:45:00Z,2026-01-15 11:45,2026-01-15 12:00,SELL,10,106.59,NORDSEE_WIND,SPREAD,-2439.13,TR_WEBER,LIMIT,True
TRD-001263,2026-01-16T19:30:00Z,2026-01-16 19:30,2026-01-16 19:45,SELL,25,66.17,BAYERN_SOLAR,ID_OPTIM,252.52,TR_MUELLER,LIMIT,True
TRD-001264,2026-01-16T19:45:00Z,2026-01-16 19:45,2026-01-16 20:00,SELL,20,26.74,NORDSEE_WIND,BALANCING,-905.31,TR_SCHMIDT,LIMIT,True
TRD-001265,2026-01-16T12:15:00Z,2026-01-16 12:15,2026-01-16 12:30,SELL,20,84.59,ISAR_OCGT,SPREAD,-2738.87,TR_SCHMIDT,LIMIT,True
TRD-001266,2026-01-16T22:45:00Z,2026-01-16 22:45,2026-01-16 23:00,SELL,50,40.97,NORDSEE_WIND,ID_OPTIM,3518.22,TR_FISCHER,ICEBERG,True
TRD-001267,2026-01-16T19:15:00Z,2026-01-16 19:15,2026-01-16 19:30,SELL,50,91.19,NORDSEE_WIND,BALANCING,2433.16,TR_MUELLER,LIMIT,True
TRD-001268,2026-01-16T05:15:00Z,2026-01-16 05:15,2026-01-16 05:30,SELL,200,45.98,RHEIN_CCGT,ID_OPTIM,-2392.16,TR_WEBER,MARKET,True
TRD-001269,2026-01-16T18:00:00Z,2026-01-16 18:00,2026-01-16 18:15,BUY,20,84.84,,DA_HEDGE,332.22,TR_WEBER,LIMIT,True
TRD-001270,2026-01-16T04:30:00Z,2026-01-16 04:30,2026-01-16 04:45,SELL,150,95.84,BAYERN_SOLAR,SPREAD,8380.07,TR_MUELLER,LIMIT,True
TRD-001271,2026-01-16T04:45:00Z,2026-01-16 04:45,2026-01-16 05:00,SELL,50,30.11,NORDSEE_WIND,ID_OPTIM,-4184.64,TR_MUELLER,LIMIT,True
TRD-001272,2026-01-16T20:30:00Z,2026-01-16 20:30,2026-01-16 20:45,SELL,150,111.49,RHEIN_CCGT,SPREAD,-328.78,TR_MUELLER,LIMIT,True
TRD-001273,2026-01-16T11:15:00Z,2026-01-16 11:15,2026-01-16 11:30,BUY,250,63.88,,BALANCING,566.78,TR_SCHMIDT,LIMIT,True
TRD-001274,2026-01-16T09:30:00Z,2026-01-16 09:30,2026-01-16 09:45,SELL,250,104.97,ISAR_OCGT,ID_OPTIM,5449.01,TR_MUELLER,ICEBERG,True
TRD-001275,2026-01-16T07:30:00Z,2026-01-16 07:30,2026-01-16 07:45,SELL,25,69.8,NORDSEE_WIND,SPREAD,2240.51,TR_WEBER,MARKET,True
TRD-001276,2026-01-16T19:15:00Z,2026-01-16 19:15,2026-01-16 19:30,BUY,75,46.7,,ID_OPTIM,-1784.87,TR_MUELLER,LIMIT,True
TRD-001277,2026-01-16T18:30:00Z,2026-01-16 18:30,2026-01-16 18:45,BUY,50,50.39,,DA_HEDGE,1641.16,TR_WEBER,LIMIT,True
TRD-001278,2026-01-16T09:00:00Z,2026-01-16 09:00,2026-01-16 09:15,SELL,75,91.61,BAYERN_SOLAR,BALANCING,1549.71,TR_MUELLER,MARKET,True
TRD-001279,2026-01-16T10:45:00Z,2026-01-16 10:45,2026-01-16 11:00,SELL,50,46.84,ISAR_OCGT,BALANCING,-1234.1,TR_MUELLER,LIMIT,True
TRD-001280,2026-01-16T10:45:00Z,2026-01-16 10:45,2026-01-16 11:00,BUY,100,57.49,,SPREAD,-120.95,TR_FISCHER,LIMIT,True
TRD-001281,2026-01-17T16:00:00Z,2026-01-17 16:00,2026-01-17 16:15,SELL,150,131.22,NORDSEE_WIND,BALANCING,6770.25,TR_MUELLER,LIMIT,True
TRD-001282,2026-01-17T09:15:00Z,2026-01-17 09:15,2026-01-17 09:30,SELL,200,91.81,NORDSEE_WIND,DA_HEDGE,6453.76,TR_SCHMIDT,MARKET,True
TRD-001283,2026-01-17T08:30:00Z,2026-01-17 08:30,2026-01-17 08:45,SELL,50,122.08,RHEIN_CCGT,ID_OPTIM,-1973.6,TR_MUELLER,MARKET,True
TRD-001284,2026-01-17T16:15:00Z,2026-01-17 16:15,2026-01-17 16:30,SELL,75,122.59,ISAR_OCGT,ID_OPTIM,129.6,TR_SCHMIDT,MARKET,True
TRD-001285,2026-01-17T15:30:00Z,2026-01-17 15:30,2026-01-17 15:45,SELL,25,68.18,BAYERN_SOLAR,BALANCING,3124.12,TR_FISCHER,LIMIT,True
TRD-001286,2026-01-17T01:00:00Z,2026-01-17 01:00,2026-01-17 01:15,SELL,25,68.23,BAYERN_SOLAR,DA_HEDGE,4023.24,TR_FISCHER,MARKET,True
TRD-001287,2026-01-17T13:00:00Z,2026-01-17 13:00,2026-01-17 13:15,SELL,150,50.19,ISAR_OCGT,DA_HEDGE,4080.34,TR_FISCHER,LIMIT,True
TRD-001288,2026-01-17T01:45:00Z,2026-01-17 01:45,2026-01-17 02:00,BUY,50,53.15,,ID_OPTIM,-6075.79,TR_FISCHER,LIMIT,True
TRD-001289,2026-01-17T14:00:00Z,2026-01-17 14:00,2026-01-17 14:15,SELL,200,81.23,RHEIN_CCGT,ID_OPTIM,764.72,TR_FISCHER,LIMIT,True
TRD-001290,2026-01-17T00:30:00Z,2026-01-17 00:30,2026-01-17 00:45,SELL,20,44.38,BAYERN_SOLAR,ID_OPTIM,421.18,TR_MUELLER,MARKET,True
TRD-001291,2026-01-17T03:00:00Z,2026-01-17 03:00,2026-01-17 03:15,SELL,10,52.95,BAYERN_SOLAR,SPREAD,-2262.37,TR_FISCHER,LIMIT,True
TRD-001292,2026-01-17T08:00:00Z,2026-01-17 08:00,2026-01-17 08:15,SELL,25,69.18,ISAR_OCGT,ID_OPTIM,-6051.37,TR_FISCHER,LIMIT,True
TRD-001293,2026-01-17T03:30:00Z,2026-01-17 03:30,2026-01-17 03:45,SELL,25,58.42,NORDSEE_WIND,BALANCING,-2410.94,TR_MUELLER,LIMIT,True
TRD-001294,2026-01-17T01:00:00Z,2026-01-17 01:00,2026-01-17 01:15,BUY,10,51.57,,DA_HEDGE,-5353.95,TR_SCHMIDT,ICEBERG,True
TRD-001295,2026-01-17T14:15:00Z,2026-01-17 14:15,2026-01-17 14:30,SELL,20,96.75,ISAR_OCGT,ID_OPTIM,-269.14,TR_FISCHER,ICEBERG,True
TRD-001296,2026-01-17T21:45:00Z,2026-01-17 21:45,2026-01-17 22:00,BUY,100,60.81,,SPREAD,1318.74,TR_MUELLER,LIMIT,True
TRD-001297,2026-01-17T13:15:00Z,2026-01-17 13:15,2026-01-17 13:30,SELL,380,63.96,BAYERN_SOLAR,ID_OPTIM,-2423.57,TR_FISCHER,ICEBERG,True
TRD-001298,2026-01-17T05:00:00Z,2026-01-17 05:00,2026-01-17 05:15,BUY,10,56.45,,SPREAD,1578.51,TR_SCHMIDT,MARKET,True
